,DRUG_NAME,DRUG_NAME_ALT,SMILES,drug_id
2733245,IB:12:G,,O[C@@]1([H])C[C@@]2(C)[C@](CCC23OCCO3)([H])[C@]4([H])C[C@]5([H])[C@]6(O5)CC7(OCCO7)CC[C@]6(C)[C@]41[H],27102.0
2733261,IB:12:H,,O[C@@]1(CCCC)C[C@@]2(C)[C@](CCC23OCCO3)([H])[C@]4([H])C[C@]5([H])[C@]6(O5)CC7(OCCO7)CC[C@]6(C)[C@]41[H],27103.0
2733277,IB:12:I,,O[C@@]1(C2=CC=C(C(C)(C)C)C=C2)C[C@@]3(C)[C@](CCC34OCCO4)([H])[C@]5([H])C[C@]6([H])[C@]7(O6)CC8(OCCO8)CC[C@]7(C)[C@]51[H],27104.0
2733293,IB:12:J,,[H][C@]12[C@@](C[C@@]3(OC(C)=O)CC2)(CC3=C)[C@@H](CN)C4=C(C)C=CC=C41,27105.0
2733309,IB:13:G,,[H][C@@]12[C@@](C[C@@]3(O)CC2)(CC3=C)[C@@H](C(N4CCC(O)CC4)=O)[C@]5([H])[C@@]6(C)[C@@H](O)[C@H](OC6=O)C=C51,27106.0
2733325,IB:13:H,,C[C@@H]1CC[C@]2([H])[C@]34[C@@]1([H])C[C@H](N)[C@](O4)(C)O[C@]3([H])OC([C@@H]2C)=O,27107.0
2733341,IB:13:I,,O=C1CC[C@@]([C@]1(C)C2)([H])[C@]3([H])CCC([C@@](CCC(NCCC(O)=O)=O)(C)[C@@]3([H])C2=O)=O,27108.0
2733357,IB:13:J,,O=C1CC[C@@]([C@]1(C)C2)([H])[C@]3([H])CCC([C@@](CCC(NCCCN(C)C)=O)(C)[C@@]3([H])C2=O)=O,27109.0
2733373,IB:14:G,,[H][C@@]12[C@](C)(C(O)=O)[C@@H](O)[C@H](O)C=C1[C@@]3([H])[C@@](C[C@@]4(O)CC3)(CC4=C)[C@H]2C(NCCCCO)=O,27110.0
2733389,IB:14:H,,[H][C@@]12[C@](C[C@]3(CN[C@@H](C(OC)=O)CO)CC2)(CC3=O)[C@@H](C(OC)=O)C4=C1C=CC=C4C,27111.0
2733405,IB:14:I,,N[C@H]1C2=C(C)C=CC=C2[C@]3([H])[C@]1(CC4=C)C[C@@]4(O)CC3,27112.0
2733421,IB:14:J,,[H][C@@]12[C@@](C[C@@]3(O)CC2)(CC3=C)[C@@H](C(NCC4=C(F)C=CC=C4F)=O)[C@]5([H])[C@@]6(C)[C@@H](O)[C@H](OC6=O)C=C51,27113.0
2733437,IB:15:G,,[H][C@@]12[C@](C[C@]3(CO)CC2)(C[C@@H]3NCC4=CC=CO4)[C@@H](C(NC5CC5)=O)C6[C@@](C7=O)(C)[C@@H](O)[C@H](O7)[C@@H]8[C@@]61O8,27114.0
2733453,IB:15:H,,CC(C)(N)C(C=C1)=CC2=C1[C@]3(C)C(CC2=O)[C@](C)(C(OC)=O)CCC3,27115.0
2733469,IB:15:I,,O=C1CC[C@@]([C@]1(C)C2)([H])[C@]3([H])CCC([C@](C)(CCC(NCC(OC)=O)=O)C3C2=O)=O,27116.0
2733485,IB:15:J,,C=C1[C@@]2(O)C[C@]3(C1)[C@@H](C(NC(C4)C4N)=O)C5=C(C)C=CC=C5[C@@]3([H])CC2,27117.0
2733501,IB:16:G,,[H][C@@]1([C@H](OS(C2=CC=C(C)C=C2)(=O)=O)CO3)[C@@]3([H])[C@@H](NC(C)=O)CO1,27118.0
2733517,IB:16:H,,O=C1C(OC)=C[C@]2(CCNC)C=CC3=CC=C(OC)C(O)=C3C2=C1,27119.0
2733533,IB:16:I,,OC1=C2C(C=C[C@@]3(C[C@]4(O)N(C)CC3)C2=CC4=O)=CC=C1OC,27120.0
2733549,IB:16:J,,O=C1C(OC)=C[C@]2([H])[C@@H]3C(C4=CC=C(OC)C(O)=C4[C@]2(CCN3)C1)=O,27121.0
2733565,IB:17:G,,CC(C)(N)C(C=C1)=CC2=C1[C@]3(C)C(CC2=O)[C@](C)(C(OC)=O)C[C@H](N)C3,27122.0
2733581,IB:17:H,,[H][C@@]12[C@@]3(C)[C@@H](O)[C@H](OC3=O)C=C1[C@@]4([H])[C@@](C[C@@]5(O)CC4)(CC5=C)[C@H]2C(NCCBr)=O,27123.0
2733597,IB:17:I,,[H][C@@]12[C@@]3(C)[C@@H](O)[C@H](OC3=O)C=C1[C@@]4([H])[C@@](C[C@@]5(O)CC4)(CC5=C)[C@H]2C(NCCCCCCO)=O,27124.0
2733613,IB:17:J,,O=C1[C@]2(C)C[C@@]3(C1)[C@@H](C(O)=O)C4=C(C)C=CC=C4[C@@]3(N)CC2,27125.0
2733629,IB:18:G,,O[C@@H]([C@H](OC1=O)[C@H]2O3)[C@]1(C)[C@]4([H])[C@@]23[C@@]5([H])[C@](C[C@]6(COCC=C)CC5)(CC6=O)[C@H]4C(NC7CC7)=O,27126.0
2733645,IB:18:H,,[H][C@]12[C@](C[C@]3(CO)CC2)(CC3=O)[C@@H](NCCO)C4=C(C)C=CC=C41,27127.0
2733661,IB:18:I,,[H][C@@]12[C@@](C[C@@]3(O)CC2)(CC3=C)[C@@H](C(NC4CC4)=O)C5C1=C[C@@H]6[C@H](OC([C@@H](NC(OCC7C(C=CC=C8)=C8C9=C7C=CC=C9)=O)COC(C)(C)C)=O)[C@]5(C(O6)=O)C,27128.0
2733677,IB:18:J,,[H][C@@]1([C@H](OS(C)(=O)=O)CO2)[C@@]2([H])[C@H](OS(C)(=O)=O)CO1,27129.0
2733693,IB:19:G,,[H][C@@]1([C@H](OS(C2CCCCC2)(=O)=O)CO3)[C@@]3([H])[C@@H](N)CO1,27130.0
2733709,IB:19:H,,O=C1C[C@]23[C@@H](NC(OC)=O)C4=C(C)C=CC=C4[C@@]2([H])CC[C@@]1(CO)C3,27131.0
2733725,IB:19:I,,[H][C@@]1([C@H](OCC(OC)=O)CO2)[C@@]2([H])[C@H](O)CO1,27132.0
2733741,IB:19:J,,O=C(S1)N2[C@@H](C[C@]([C@H](CNC(OC(C)(C)C)=O)C=C)([H])CC2)[C@@H]1C3=CC=NC4=C3C=C(OC)C=C4,27133.0
2733757,IB:20:G,,C[C@@H]1[C@]23[C@]4(C(CC3)=N/N=C5CC[C@]6([C@H]7C)CC[C@H]([C@@](C)([C@](C[C@@]8(C)C=C)([C@]\56[C@@]87[H])[H])O)C)[C@@]1([H])[C@](C)(C=C)C[C@@]4([H])[C@@](C)(O)[C@H](C)CC2,27134.0
2733773,IB:20:H,,C[C@@H]1[C@]23[C@]4([C@@](O5)(N6NC(N(C7=CC=CC=C7)C6=O)=O)CC3)[C@@]1([H])[C@](C)(C=C)C[C@@]4([H])[C@]5(C)C(C)CC2,27135.0
2733789,IB:20:I,,C[C@]12[C@@](C(CC3)=O)([H])[C@@]3([C@@H](C)[C@H](C(C=C)=C)C[C@H]2OC(N4CCOCC4)=O)CC[C@H]1C,27136.0
2733805,IB:20:J,,C[C@]12[C@@](C([C@@H](O)C3)=O)(O)[C@@]3([C@@H](C)[C@H](C4=CCN5N(C(N(C6=CC=CC=C6)C5=O)=O)C4)C[C@H]2OC(C7=CC=CO7)=O)CC[C@H]1C,27137.0
2733821,IB:21:G,,O=C1[C@]2(CI)C[C@@]3(C1)[C@@H](C(OC)=O)[C@]4([H])[C@](C(O5)=O)(C)C(C=C[C@@]45[C@]3([H])CC2)=O,27138.0
2733837,IB:21:H,,N[C@@H]1[C@]2([H])[C@]([C@H](OS(C3=CC=C(C(O)=O)C=C3)(=O)=O)CO2)([H])OC1,27139.0
2733853,IB:21:I,,C=C1[C@@]2(O)C[C@]3(C1)[C@@H](C(OC)=O)[C@]4([H])[C@](C(O5)=O)(C)C(CC[C@@]45[C@]3([H])CC2)=O,27140.0
2733869,IB:21:J,,C=C1[C@@]2(OC(C)=O)C[C@]3(C1)[C@@H](C(OC)=O)[C@]4([H])[C@](C(O5)=O)(C)C(C=C[C@@]45[C@]3([H])CC2)=O,27141.0
2733885,IB:4:C,,C=C1[C@@]2(O)C[C@]3(C1)[C@@H](C(OC)=O)[C@]4([H])[C@@]5(C)[C@@H](OCC#C)C=C[C@@]4(OC5=O)[C@]3([H])CC2,27142.0
2733901,IB:4:E,,O=C1CC[C@@]([C@]1(C)C2)([H])[C@]3([H])CCC([C@](C)(CCC(NCC4=CC=CO4)=O)[C@@]3([H])C2=O)=O,27143.0
2733917,IB:4:F,,[H][C@]12OC[C@H](N)[C@@]1([H])OC[C@H]2OS(C3=CC=C(N)C=C3)(=O)=O,27144.0
2733933,IB:5:C,,[H][C@]1(C2=CC(OCO3)=C3C=C2C(N4CC5)=O)[C@H]4C5=C[C@H](OC(C)=O)[C@H]1OC(C)=O,27145.0
2733949,IB:5:D,,N[C@@H]1C[C@]23[C@@H](CC[C@H]3C)C(C)(C)[C@H]([C@@H](C)N1)C2,27146.0
2733965,IB:5:E,,[H][C@]1(C2=CC(OCO3)=C3C=C2CN4CC5)[C@H]4C5=C[C@@H](N=[N+]=[N-])[C@H]1OC(C)=O,27147.0
2733981,IB:5:F,,[H][C@]1(C2=CC(OCO3)=C3C=C2C[N@+]4(C)CC5)[C@H]4[C@]5([H])C[C@H](OC(C)=O)[C@H]1OC(C)=O.[I-],27148.0
2733997,IB:6:C,,O=C1C(OC)=C[C@]2([H])[C@@H](NCC3)C(C4=CC=C(OC)C(O)=C4[C@]23C1)=O,27149.0
2734013,IB:6:D,,[H][C@@]([C@@]1(CCN2C)CC3=O)(C=C3OC)[C@@H]2[C@H](OC)C(C4=O)=C1C(C(OC)=C4)=O,27150.0
2734029,IB:6:E,,O=C1C(OC)=C[C@]2([H])[C@@H]3C(C4=CC=C(OC)C(O)=C4[C@]2(CC[N@@+]3([O-])C)C1)=O,27151.0
2734045,IB:6:F,,OC1=C2C(C[C@H]3[C@](C=C4OC)([H])[C@@]2(CCN3C)CC4=NOS(C5=CC=C(C)C=C5)(=O)=O)=CC=C1OC,27152.0
2734061,IB:7:C,,[H][C@@]1(CCO)[C@@H](N2C)CC3=CC=C(OC)C4=C3[C@]1(CC2)[C@@H](CN)O4,27153.0
2734077,IB:7:D,,[H][C@@]1(C=C2OC)[C@@H]3[C@H](OC)C(/C(OC)=C\C(OC)=O)=C(C(OC)=O)[C@]1(CCN3C)CC2=O,27154.0
2734093,IB:7:E,,OC1=C2C(C[C@H]3[C@]4([H])[C@@]2(CCN3C)C[C@H](N)[C@H](O)C4)=CC=C1OC,27155.0
2734109,IB:7:F,,[H][C@@]12[C@@H]3[C@H](OC)C(/C(OC)=C\C(OC)=O)=C(C(OC)=O)[C@]1(CCN3C)CC(O)C(OC)=C2,27156.0
2734125,IB:8:C,,C[C@@H]1CC[C@H]2[C@@]3(OC[C@@H]2C)C[C@H](O)CC[C@]31[H],27157.0
2734141,IB:8:D,,C[C@@H]1CC[C@@H]2[C@@]3(OC[C@@H]2C)C[C@H](OC(N4C=CN=C4)=O)CC[C@]31[H],27158.0
2734157,IB:8:E,,C[C@@]12C(CC=C3[C@]2([H])CCC(C(C)C)=C3)[C@](C)(N)CCC1,27159.0
2734173,IB:8:F,,C[C@@]12C(CC=C3[C@]2([H])CC[C@]4(C(C)C)[C@H]3O4)[C@](C)(C(OC)=O)CCC1,27160.0
2734189,IB:9:C,,C[C@@]1([C@]2([H])C([C@H](OC3=O)[C@](C(C)C)(O3)CC2)=O)[C@](CC=O)([H])[C@](C)(C(OC)=O)CCC1,27161.0
2734205,IB:9:D,,C[C@@]12[C@](CC=C(C=O)[C@]2([H])CCC(C(C)C)=O)([H])[C@@](C(NCCCC)=O)(C)CCC1,27162.0
2734221,IB:9:E,,C[C@@]12[C@](CC=C(C=O)[C@]2([H])CCC(C(C)C)=O)([H])[C@@](C(N3CCOCC3)=O)(C)CCC1,27163.0
2734237,IB:9:F,,C[C@@]12[C@](CC=C(C=C(C(C(C)C)=O)C3)[C@@]23[H])([H])[C@@](C(NCC4=CC=CC=C4)=O)(C)CCC1,27164.0
2734253,IB:10:C,,O=C1[C@@](CCC(OCC2=CC=CC=C2Br)=O)(C)[C@]3([H])[C@@]([C@@](CCC4=O)([H])[C@]4(C)CC3=O)([H])CC1,27165.0
2734269,IB:10:D,,O=C(N1CC2=CC=C(Cl)C=C2)CC[C@@]3(C)C1=CC[C@]([C@]([H])(CCC4=O)[C@]4(C)C5)([H])[C@]3([H])C5=O,27166.0
2734285,IB:10:E,,C[C@]12C(CC3(OCCO3)CC2)=CC[C@]([C@@](CCC45OCCO5)([H])[C@]4(C)C6)([H])[C@]1([H])C6=O,27167.0
2734301,IB:10:F,,O[C@@]1(C2=CC=CC=C2)C[C@@]3(C)[C@](CCC34OCCO4)([H])[C@]5([H])C[C@]6([H])[C@]7(O6)CC8(OCCO8)CC[C@]7(C)[C@]51[H],27168.0
2734317,IB:11:C,,C[C@]1(CC2)C(CC[C@]([C@@](CCC#N)([H])C(C)=C3CC4=CC(Cl)=CC=C4)([H])[C@]1([H])C3=O)=CN(CC5=CC=CC(Cl)=C5)C2=O,27169.0
2734333,IB:11:D,,C[C@]1(CC2)C(CC[C@]([C@@](CCC#N)([H])C(C)=C3)([H])[C@]1([H])C3=O)=CN(CC4=C(Cl)C=CC=C4)C2=O,27170.0
2734349,IB:11:E,,C[C@]1(CC2)C(CC[C@]([C@@](CCC#N)([H])C(C)=C3)([H])[C@]1([H])C3=O)=CN(CC4=C(C(F)(F)F)C=CC=C4F)C2=O,27171.0
2734365,IB:11:F,,C[C@]1(CC2)C(CC[C@]([C@@](CCC#N)([H])C(C)=C3)([H])[C@]1([H])C3=O)=CN(C4=CC=CC(OC)=C4)C2=O,27172.0
2734381,IB:12:C,,O[C@@]1(C(C)(C)C)C[C@@]2(C)[C@](CCC23OCCO3)([H])[C@]4([H])C[C@@]5([H])[C@@]6(O5)CC7(OCCO7)CC[C@]6(C)[C@]41[H],27173.0
2734397,IB:12:D,,O[C@@]1(C2=CC=C(C(C)(C)C)C=C2)C[C@@]3(C)[C@](CCC34OCCO4)([H])[C@]5([H])C[C@@](O6)([H])[C@@]76CC8(OCCO8)CC[C@]7(C)[C@]51[H],27174.0
2734413,IB:12:E,,O[C@@]1([H])C[C@@]2(C)[C@](CCC23OCCO3)([H])[C@]4([H])CC=C5CC6(OCCO6)CC[C@]5(C)[C@]41[H],27175.0
2734429,IB:12:F,,C[C@@]12[C@@]([C@@]3([H])C[C@]([C@@](CCC45OCCO5)([H])[C@]4(C)C6)([H])[C@]2([H])C6=O)(O3)CC7(OCCO7)CC1,27176.0
2734445,IB:13:C,,[H][C@]12[C@@](C[C@@]3(O)CC2)(C[C@@H]3C)[C@@H](CN)C4=C(C)C=CC=C41,27177.0
2734461,IB:13:D,,[H][C@@]12[C@@](C[C@@]3(O)CC2)(CC3=C)[C@@H](C(N4CCOCC4)=O)[C@]5([H])[C@@]6(C)[C@@H](O)[C@H](OC6=O)C=C51,27178.0
2734477,IB:13:E,,O[C@@H]([C@H](OC1=O)[C@H]2O3)[C@]1(C)[C@]4([H])[C@@]23[C@@]5([H])[C@](C[C@]6(CNC7CC7)CC5)(CC6=O)[C@H]4C(NC8CC8)=O,27179.0
2734493,IB:13:F,,[H][C@@]12[C@@](C[C@@]3(O)CC2)(CC3=C)[C@@H](C(N4CCOCC4)=O)[C@]5([H])[C@](C)(C(O)=O)[C@@H](O)[C@H](O)C=C51,27180.0
2734509,IB:14:C,,[H][C@@]12[C@@](C[C@@]3(O)CC2)(CC3=C)[C@@H](C(NCCCCO)=O)[C@]4([H])[C@@]5(C)[C@@H](O)[C@H](OC5=O)C=C41,27181.0
2734525,IB:14:D,,O=C1[C@]2(CN[C@@H](C(O)=O)C)C[C@@]3(C1)[C@@H](C(O)=O)C4=C(C=CC=C4C)[C@@]3([H])CC2,27182.0
2734541,IB:14:E,,O[C@@H]([C@H](OC1=O)[C@H]2O3)[C@]1(C)[C@]4([H])[C@@]23[C@@]5([H])[C@](C[C@]6(CO)CC5)(CC6=O)[C@H]4C(N7CCOCC7)=O,27183.0
2734557,IB:14:F,,[H][C@]12[C@@](C[C@@]3(O)CC2)(CC3=C)[C@@H](C(NC4CC4N)=O)[C@]5([H])[C@@]6(C)[C@@H](O)[C@H](OC6=O)C=C51,27184.0
2734573,IB:15:C,,O=C1[C@]2(C)C[C@@]3(C1)[C@@H](C(NCCN)=O)C4=C(C)C=CC=C4[C@@]3([H])CC2,27185.0
2734589,IB:15:D,,O=C1[C@]2(C)C[C@@]3(C1)[C@@H](C(OC)=O)C4=C(C)C=CC=C4[C@@]3(N)CC2,27186.0
2734605,IB:15:E,,O=C1CC[C@@]([C@]1(C)C2)([H])[C@]3([H])CCC([C@@](CCC(N[C@@H](CC4=CNC=N4)C(OC)=O)=O)(C)[C@@]3([H])C2=O)=O,27187.0
2734621,IB:15:F,,[H][C@@]12[C@@](C[C@@]3(O)CC2)(CC3=C)[C@@H](C(NC4CC4)=O)C5C1=C[C@@H]6[C@H](OC([C@@H](N)C(C)C)=O)[C@]5(C(O6)=O)C,27188.0
2734637,IB:16:C,,[H][C@@]1([C@H](OCC=C)CO2)[C@@]2([H])[C@H](OCC=C)CO1,27189.0
2734653,IB:16:D,,C=C1[C@@]2(O)C[C@]3(C1)[C@@H](NCC4=C(O)C(O)=CC=C4)C5=C(C)C=CC=C5[C@@]3([H])CC2,27190.0
2734669,IB:16:E,,[H][C@]12OC[C@@H](OS(C3=CC=C(C)C=C3)(=O)=O)[C@@]1([H])OC[C@@H]2OS(C4=CC=C(C)C=C4)(=O)=O,27191.0
2734685,IB:16:F,,O=C1[C@]2(C)C[C@@]3(C1)[C@@H](C(NC(C4)C4N)=O)C5=C(C)C=CC=C5[C@@]3([H])CC2,27192.0
2734701,IB:17:C,,[H][C@@]1(C=C2OC)[C@@H]3CC4=CC=C(OC)C(O5)=C4[C@]1(CCN3C)[C@H]5C2=O,27193.0
2734717,IB:17:D,,C[C@@H]1[C@@H](N)C[C@]2([H])[C@]34[C@@]1([H])CC[C@](O4)(C)O[C@]3([H])OC([C@@H]2C)=O,27194.0
2734733,IB:17:E,,[H][C@]12[C@](C)(C(OC)=O)CCC[C@]1(C)C3=C(C=C(C(C)C)C=C3)C(N)C2,27195.0
2734749,IB:17:F,,CC(N[C@@H]1C2C([C@H](OS(C3=CC=C(C4=CC=CC=C4)C=C3)(=O)=O)CO2)OC1)=O,27196.0
2734765,IB:18:C,,[H][C@@]12[C@@](C(O)=O)(C)[C@@H](O)[C@H](O)C=C1[C@@]3([H])[C@@](C[C@@]4(O)CC3)(CC4=C)[C@H]2C(NCCC5=C(OCO6)C6=CC=C5)=O,27197.0
2734781,IB:18:D,,O[C@@H]([C@H](OC1=O)[C@H]2O3)[C@]1(C)[C@]4([H])[C@@]23[C@@]5([H])[C@](C[C@]6(CO)CC5)(CC6=O)[C@H]4C(N[C@H](C(OC)=O)CO)=O,27198.0
2734813,IB:18:F,,O[C@@H]([C@H](OC1=O)[C@H]2O3)[C@]1(C)[C@]4([H])[C@@]23[C@@]5([H])[C@](C[C@]6(CO)CC5)(CC6=O)[C@H]4C(NC7CC7)=O,27199.0
2734829,IB:19:C,,[H][C@@]12[C@@]3(C)[C@@H](O)[C@H](OC3=O)C=C1[C@@]4([H])[C@@](C[C@@]5(O)CC4)(CC5=C)[C@H]2N,27200.0
2734845,IB:19:D,,O=C1C[C@]23[C@@H](NCCO)C4=C(C)C=CC=C4[C@@]2([H])CC[C@@]1(C)C3,27201.0
2734861,IB:19:E,,O=C(S1)N2[C@@H](C[C@](C(CN(C)C)C=C)([H])CC2)[C@@H]1C3=CC=NC4=C3C=C(OC)C=C4,27202.0
2734877,IB:19:F,,O=C(S1)N2[C@@H](C[C@](C(C[N+](C)(C)C)C=C)([H])CC2)[C@@H]1C3=CC=NC4=C3C=C(OC)C=C4,27203.0
2734893,IB:20:C,,O=C1C(OC)=C[C@]2([H])[C@@H]3CC4=CC=C(OC)C(O)=C4[C@]2(CC[N+]3(C)C)C1.[I-],27204.0
2734909,IB:20:D,,[H][C@@]1([C@H](OCC2=CC=CC=C2)CO3)[C@@]3([H])[C@@H](NC(C)=O)CO1,27205.0
2734925,IB:20:E,,[H][C@]12[C@@](C[C@@]3(O)CC2)(CC3=C)[C@@H](CN)C4=C(C)C=CC=C41,27206.0
2734941,IB:20:F,,[H][C@@]1([C@H](OS(C2=CC=C(Br)C=C2)(=O)=O)CO3)[C@@]3([H])[C@@H](NC(C)=O)CO1,27207.0
2734957,IB:21:C,,C[C@]1([C@H](C)CC2)[C@H](OC(C)=O)C[C@@](C)(C=C)[C@@H](O)[C@H](C)[C@]2(CCC(O)=O)C1=O,27208.0
2734973,IB:21:D,,C[C@]12[C@@](C(CC3)=O)([H])[C@@]3([C@@H](C)[C@H](C(C=C)=C)C[C@H]2OC(CI)=O)CC[C@H]1C,27209.0
2734989,IB:21:E,,N[C@@H]1[C@]2([H])[C@]([C@H](O)CO2)([H])OC1,27210.0
2735005,IB:21:F,,O=C1[C@]2(C)C[C@@]3(C1)[C@@H](C(OC)=O)[C@]4([H])[C@](C(O5)=O)(C)C(C=C[C@@]45[C@]3([H])CC2)=O,27211.0
2735021,IIA:4:K,,O[C@@H]1[C@@H](O)C=C2[C@@H]3[C@]1([H])C4=CC(O)=C(O)C=C4CN3CC2,27212.0
2735037,IIA:4:M,,C=CC1=CC=CC(C2=CC(OCO3)=C3C=C2C4)=C1N4C,27213.0
2735053,IIA:4:N,,O[C@@]1(C)[C@H]2C(C)(C)[C@H](CC[C@H]3C)[C@@]3(CC1)C2,27214.0
2735069,IIA:5:K,,O=C(C)O[C@H]1C[C@@]2([H])[C@H]3N(CC2)CC4=CC5=C(OCO5)C=C4[C@]3([H])[C@@H]1OC(C)=O,27215.0
2735085,IIA:5:L,,COC1=CC=C2C(NC3=C2CCN4[C@H]3C[C@H](C(C(OC)=O)=CO[C@H]5C)[C@@H]5C4)=C1,27216.0
2735101,IIA:5:M,,O=C(OC)C1=C2[C@]3(C4=CC=CC=C4N2)[C@@H]5[C@](C=CCN5CC3)(CC)C1,27217.0
2735117,IIA:5:N,,CC(O[C@H]1[C@H](OC)[C@@H](C(OC)=O)[C@@H](CC(O)=O)[C@@H](C([H])=O)C1)=O,27218.0
2735133,IIA:6:K,,[H][C@@]1([C@H](OS(=O)(CCCCCCCCCCCC)=O)CO2)[C@@]2([H])[C@@H](N)CO1,27219.0
2735149,IIA:6:L,,[H][C@@]1([C@H](OS(=O)(CCCCCCCCCCCC)=O)CO2)[C@@]2([H])[C@@H](N=[N+]=[N-])CO1,27220.0
2735165,IIA:6:M,,[H][C@@]1([C@H](O)CO2)[C@@]2([H])[C@@H](N=[N+]=[N-])CO1,27221.0
2735181,IIA:6:N,,[H][C@@]1([C@H](OS(=O)(C2=CC=C(C3=CC=CC=C3)C=C2)=O)CO4)[C@@]4([H])[C@@H](N=[N+]=[N-])CO1,27222.0
2735197,IIA:7:K,,O=C1C(OC)=C[C@]2([H])[C@@H]3CC4=CC=C(OC)C(O)=C4[C@]2(CC[N+]3(C)C)C1.[I],27223.0
2735213,IIA:7:L,,[H][C@@]1(C=C2OC)[C@@H]3[C@H](N=[N+]=[N-])C4=CC=C5C(OCO5)=C4[C@]1(CCN3C)CNC2=O,27224.0
2735229,IIA:7:M,,O=C1C(OC)=C[C@]([C@@]2(CCN3C)C1)([H])[C@@H]3C=C(C2=C4O)C=CC4=O,27225.0
2735245,IIA:7:N,,[H][C@@]1(C=C2OC)[C@@H]3[C@H](OC)C4=CC=C5C(OCO5)=C4[C@]1(CCN3C)CC2=O,27226.0
2735261,IIA:8:K,,O=C1C[C@]23[C@@H](NC(N[C@H]4C5=C(C)C=CC=C5[C@]6([H])[C@@]4(CC7=O)C[C@]7(C)CC6)=O)C8=C(C)C=CC=C8[C@@]2([H])CC[C@@]1(C)C3,27227.0
2735277,IIA:8:L,,C=C1[C@@]2(O)C[C@]3(C1)[C@@H](C(NCC4=CC=CC(Cl)=C4)=O)[C@]5([H])[C@@](C(O6)=O)(C)[C@@H](O)[C@H]6C=C5[C@]3([H])CC2,27228.0
2735293,IIA:8:M,,C=C1[C@@]2(O)C[C@]3(C1)[C@@H](C(NCC4=CC=CS4)=O)[C@]5([H])[C@@](C(O)=O)(C)[C@@H](O)[C@H](O)C=C5[C@]3([H])CC2,27229.0
2735309,IIA:8:N,,O[C@H]1[C@H](C)[C@@]2(CC[C@H]3C)[C@](C(CC2)=O)([H])[C@]3(C)[C@H](OC(COS(C4=CC=C(C)C=C4)(=O)=O)=O)C[C@@]1(C)C=C,27230.0
2735325,IIA:9:K,,C[C@@H]1CC[C@H]([C@H]2C)[C@@]3(OC2=O)C[C@H](OC(N)=O)CC[C@]31[H],27231.0
2735341,IIA:9:L,,CC(CCC1C([C@H]([C@H](C(OC)=O)C)CC[C@H]1C)=O)=O,27232.0
2735357,IIA:9:M,,C[C@@H]1CC[C@@H]([C@@H](C)C(OC)=O)C2=CC(CC[C@]21[H])=O,27233.0
2735373,IIA:9:N,,C[C@@H]1CC[C@H]([C@H]2C)[C@@]([C@]1(CCN3)[H])(OC2=O)CC3=O,27234.0
2735389,IIA:10:K,,C=C1[C@@]2(O)C[C@]3(C1)[C@@H](C(OC)=O)[C@]4([H])[C@](C(O5)=O)(C)[C@@H](O)C=C[C@@]45[C@]3([H])CC2,27235.0
2735405,IIA:10:L,,O[C@@H]1[C@@]2([H])C(C=C[C@H](C)[C@@H]2CC[C@@H](O)C[C@@H](O)CCO)=C[C@H](C)C1,27236.0
2735421,IIA:10:M,,C=C1[C@@]2(O)C[C@]3(C1)[C@@H](C(O)=O)[C@]4([H])[C@](C(O5)=O)(C)C(C=C[C@@]45[C@]3([H])CC2)=O,27237.0
2735437,IIA:10:N,,O=C1C[C@]23[C@@H](C(NCC4=CC=C(Cl)C=C4Cl)=O)C5=C(C)C=CC=C5[C@@]2([H])CC[C@@]1(C)C3,27238.0
2735453,IIA:11:K,,[H][C@@]12[C@@]([C@@H](OC(C)=O)OC([C@@H]3C)=O)(OCC2)[C@@]3([H])CC[C@H]1C,27239.0
2735469,IIA:11:L,,C[C@@H]1CC[C@]2([H])[C@]34[C@@]1([H])C[C@@H](O)[C@](O4)(C)O[C@]3([H])OC([C@@H]2C)=O,27240.0
2735485,IIA:11:M,,C[C@@]12[C@](CC=C3[C@]2([H])CC[C@@](C(C)C)(O)[C@H]3O)([H])[C@@](C(N[C@H](C(OC)=O)CC4=CNC5=C4C=CC=C5)=O)(C)CCC1,27241.0
2735501,IIA:11:N,,C[C@@]12[C@](CC=C3[C@]2([H])CC[C@@](C(C)C)(O)[C@H]3O)([H])[C@@](C(NCCCC)=O)(C)CCC1,27242.0
2735517,IIA:12:K,,C[C@H]1C=CC2=C[C@H](C)C[C@H](OC([C@@H](C)CC)=O)[C@]2([H])[C@H]1CC[C@@H](O)C[C@@H](O)CC(NC3CCCC3)=O,27243.0
2735533,IIA:12:L,,C[C@H]1C=CC2=C[C@H](C)C[C@H](OC([C@@H](C)CC)=O)[C@]2([H])[C@H]1CC[C@@H](OC(N3CCOCC3)=O)C[C@@H](OC(N4CC5=CC=C(OC)C=C5)=O)CC4=O,27244.0
2735549,IIA:12:M,,C[C@H]1C=CC2=C[C@H](C)C[C@H](OC([C@@H](C)CC)=O)[C@]2([H])[C@H]1CC[C@@H]3CC=CC(O3)=O,27245.0
2735565,IIA:12:N,,C[C@H]1CC=C2C[C@H](C)C[C@H](OC([C@@H](C)CC)=O)[C@]2([H])[C@H]1CC[C@@H]3CC=CC(O3)=O,27246.0
2735581,IIA:13:K,,C=C[C@@H]1[C@@H]2C[C@H]([N@](C1)CC2)[C@H](OC(CCl)=O)C3=CC=NC4=C3C=C(OC)C=C4,27247.0
